Line,LineType,FromBus,ToBus,Reactance,FlowLimitForw,FlowLimitBack,FOR
Fra_81.To.Fra_68,AC,Fra_81,Fra_68,6521,10.000,10.000,0.003
Fra_81.To.Fra_108,AC,Fra_81,Fra_108,15,10.000,10.000,0.003
Fra_82.To.Fra_89,AC,Fra_82,Fra_89,652,10.000,10.000,0.003
Fra_84.To.Fra_91,AC,Fra_84,Fra_91,2058,10.000,10.000,0.003
Fra_89.To.Fra_91,AC,Fra_89,Fra_91,3768,10.000,10.000,0.003
Fra_91.To.Fra_133,AC,Fra_91,Fra_133,12583,10.000,10.000,0.003
Fra_92.To.Fra_89,AC,Fra_92,Fra_89,4496,10.000,10.000,0.003
Fra_92.To.Fra_91,AC,Fra_92,Fra_91,7635,10.000,10.000,0.003
Fra_93.To.Fra_87,AC,Fra_93,Fra_87,33,10.000,10.000,0.003
Fra_94.To.Fra_108,AC,Fra_94,Fra_108,2732,10.000,10.000,0.003
Fra_97.To.Fra_85,AC,Fra_97,Fra_85,4043,10.000,10.000,0.003
Fra_97.To.Fra_101,AC,Fra_97,Fra_101,2384,10.000,10.000,0.003
Fra_98.To.Fra_86,AC,Fra_98,Fra_86,3696,10.000,10.000,0.003
Fra_98.To.Fra_105,AC,Fra_98,Fra_105,3976,10.000,10.000,0.003
Fra_99.To.Fra_5,AC,Fra_99,Fra_5,1726,10.000,10.000,0.003
Fra_100.To.Fra_52,AC,Fra_100,Fra_52,5305,10.000,10.000,0.003
Fra_100.To.Fra_85,AC,Fra_100,Fra_85,13395,10.000,10.000,0.003
Fra_100.To.Fra_88,AC,Fra_100,Fra_88,5746,10.000,10.000,0.003
Fra_100.To.Fra_101,AC,Fra_100,Fra_101,1871,10.000,10.000,0.003
Fra_100.To.Fra_102,AC,Fra_100,Fra_102,10348,10.000,10.000,0.003
Fra_100.To.Fra_118,AC,Fra_100,Fra_118,4738,10.000,10.000,0.003
Fra_100.To.Fra_120,AC,Fra_100,Fra_120,6231,10.000,10.000,0.003
Fra_100.To.Fra_125,AC,Fra_100,Fra_125,9595,10.000,10.000,0.003
Fra_100.To.Fra_126,AC,Fra_100,Fra_126,3708,10.000,10.000,0.003
Fra_100.To.Fra_145,AC,Fra_100,Fra_145,1503,10.000,10.000,0.003
Fra_100.To.Fra_175,AC,Fra_100,Fra_175,9254,10.000,10.000,0.003
Fra_102.To.Fra_104,AC,Fra_102,Fra_104,2776,10.000,10.000,0.003
Fra_103.To.Fra_89,AC,Fra_103,Fra_89,1038,10.000,10.000,0.003
Fra_103.To.Fra_121,AC,Fra_103,Fra_121,851,10.000,10.000,0.003
Fra_108.To.Fra_104,AC,Fra_108,Fra_104,515,10.000,10.000,0.003
Fra_109.To.Swi_43,AC,Fra_109,Swi_43,5321,10.000,10.000,0.003
Fra_109.To.Fra_5,AC,Fra_109,Fra_5,2775,10.000,10.000,0.003
Fra_109.To.Fra_113,AC,Fra_109,Fra_113,3318,10.000,10.000,0.003
Fra_110.To.Fra_5,AC,Fra_110,Fra_5,160327377939,10.000,10.000,0.003
Fra_110.To.Fra_64,AC,Fra_110,Fra_64,238002556713,10.000,10.000,0.003
Fra_110.To.Swi_6,AC,Fra_110,Swi_6,2117,10.000,10.000,0.003
Fra_110.To.Fra_3,AC,Fra_110,Fra_3,447,10.000,10.000,0.003
Fra_110.To.Fra_6,AC,Fra_110,Fra_6,6628,10.000,10.000,0.003
Fra_110.To.Fra_83,AC,Fra_110,Fra_83,943,10.000,10.000,0.003
Fra_110.To.Fra_98,AC,Fra_110,Fra_98,4641,10.000,10.000,0.003
Fra_110.To.Fra_105,AC,Fra_110,Fra_105,5062,10.000,10.000,0.003
Fra_110.To.Fra_119,AC,Fra_110,Fra_119,467,10.000,10.000,0.003
Fra_110.To.Fra_123,AC,Fra_110,Fra_123,7352,10.000,10.000,0.003
Fra_110.To.Fra_128,AC,Fra_110,Fra_128,1161,10.000,10.000,0.003
Fra_110.To.Fra_129,AC,Fra_110,Fra_129,2967,10.000,10.000,0.003
Fra_110.To.Fra_133,AC,Fra_110,Fra_133,12109,10.000,10.000,0.003
Fra_111.To.Fra_90,AC,Fra_111,Fra_90,1653,10.000,10.000,0.003
Fra_111.To.Fra_101,AC,Fra_111,Fra_101,2586,10.000,10.000,0.003
Fra_111.To.Fra_107,AC,Fra_111,Fra_107,2757,10.000,10.000,0.003
Fra_111.To.Fra_124,AC,Fra_111,Fra_124,2631,10.000,10.000,0.003
Fra_111.To.Fra_142,AC,Fra_111,Fra_142,1266,10.000,10.000,0.003
Fra_112.To.Fra_93,AC,Fra_112,Fra_93,9642,10.000,10.000,0.003
Fra_112.To.Fra_107,AC,Fra_112,Fra_107,8458,10.000,10.000,0.003
Fra_112.To.Fra_124,AC,Fra_112,Fra_124,3803,10.000,10.000,0.003
Fra_112.To.Fra_140,AC,Fra_112,Fra_140,15867,10.000,10.000,0.003
Fra_113.To.Fra_130,AC,Fra_113,Fra_130,3936,10.000,10.000,0.003
Fra_114.To.Fra_108,AC,Fra_114,Fra_108,1837,10.000,10.000,0.003
Fra_115.To.Fra_223,AC,Fra_115,Fra_223,1746,10.000,10.000,0.003
Fra_116.To.Fra_74,AC,Fra_116,Fra_74,5279,10.000,10.000,0.003
Fra_117.To.Fra_108,AC,Fra_117,Fra_108,8868,10.000,10.000,0.003
Fra_118.To.Fra_132,AC,Fra_118,Fra_132,4554,10.000,10.000,0.003
Fra_119.To.Fra_129,AC,Fra_119,Fra_129,5275,10.000,10.000,0.003
Fra_120.To.Fra_145,AC,Fra_120,Fra_145,10425,10.000,10.000,0.003
Fra_121.To.Fra_133,AC,Fra_121,Fra_133,819785844868,10.000,10.000,0.003
Fra_121.To.Fra_114,AC,Fra_121,Fra_114,3738,10.000,10.000,0.003
Fra_121.To.Fra_123,AC,Fra_121,Fra_123,1307,10.000,10.000,0.003
Fra_122.To.Fra_118,AC,Fra_122,Fra_118,2539,10.000,10.000,0.003
Fra_125.To.Fra_145,AC,Fra_125,Fra_145,6004,10.000,10.000,0.003
Fra_126.To.Fra_167,AC,Fra_126,Fra_167,645,10.000,10.000,0.003
Fra_127.To.Fra_55,AC,Fra_127,Fra_55,7414,10.000,10.000,0.003
Fra_128.To.Fra_133,AC,Fra_128,Fra_133,600124775905,10.000,10.000,0.003
Fra_128.To.Fra_141,AC,Fra_128,Fra_141,1637,10.000,10.000,0.003
Fra_129.To.Fra_146,AC,Fra_129,Fra_146,275093105641,10.000,10.000,0.003
Fra_129.To.Ita_26,AC,Fra_129,Ita_26,3602,10.000,10.000,0.003
Fra_129.To.Fra_136,AC,Fra_129,Fra_136,377,10.000,10.000,0.003
Fra_129.To.Fra_137,AC,Fra_129,Fra_137,1001,10.000,10.000,0.003
Fra_129.To.Fra_141,AC,Fra_129,Fra_141,813,10.000,10.000,0.003
Fra_130.To.Fra_136,AC,Fra_130,Fra_136,3014,10.000,10.000,0.003
Fra_131.To.Fra_108,AC,Fra_131,Fra_108,7049,10.000,10.000,0.003
Fra_131.To.Fra_139,AC,Fra_131,Fra_139,3582,10.000,10.000,0.003
Fra_132.To.Fra_153,AC,Fra_132,Fra_153,6699,10.000,10.000,0.003
Fra_133.To.Fra_143,AC,Fra_133,Fra_143,195127330083,10.000,10.000,0.003
Fra_133.To.Fra_144,AC,Fra_133,Fra_144,200152242366,10.000,10.000,0.003
Fra_133.To.Fra_147,AC,Fra_133,Fra_147,374906654676,10.000,10.000,0.003
Fra_133.To.Fra_123,AC,Fra_133,Fra_123,2515,10.000,10.000,0.003
Fra_133.To.Fra_141,AC,Fra_133,Fra_141,2145,10.000,10.000,0.003
Fra_133.To.Fra_150,AC,Fra_133,Fra_150,4424,10.000,10.000,0.003
Fra_133.To.Fra_155,AC,Fra_133,Fra_155,3606,10.000,10.000,0.003
Fra_133.To.Fra_179,AC,Fra_133,Fra_179,2478,10.000,10.000,0.003
Fra_134.To.Fra_133,AC,Fra_134,Fra_133,8218,10.000,10.000,0.003
Fra_134.To.Fra_141,AC,Fra_134,Fra_141,5917,10.000,10.000,0.003
Fra_135.To.Fra_130,AC,Fra_135,Fra_130,2822,10.000,10.000,0.003
Fra_137.To.Fra_151,AC,Fra_137,Fra_151,1883,10.000,10.000,0.003
Fra_138.To.Fra_106,AC,Fra_138,Fra_106,334999253731,10.000,10.000,0.003
Fra_138.To.Fra_65,AC,Fra_138,Fra_65,737,10.000,10.000,0.003
Fra_138.To.Fra_258,AC,Fra_138,Fra_258,1834,10.000,10.000,0.003
Fra_138.To.Fra_259,AC,Fra_138,Fra_259,5575,10.000,10.000,0.003
Fra_138.To.Fra_262,AC,Fra_138,Fra_262,2362,10.000,10.000,0.003
Fra_139.To.Fra_108,AC,Fra_139,Fra_108,1358,10.000,10.000,0.003
Fra_140.To.Fra_107,AC,Fra_140,Fra_107,11535,10.000,10.000,0.003
Fra_140.To.Fra_162,AC,Fra_140,Fra_162,7514,10.000,10.000,0.003
Fra_140.To.Fra_165,AC,Fra_140,Fra_165,11544,10.000,10.000,0.003
Fra_140.To.Fra_167,AC,Fra_140,Fra_167,10221,10.000,10.000,0.003
Fra_141.To.Fra_149,AC,Fra_141,Fra_149,1994,10.000,10.000,0.003
Fra_142.To.Fra_157,AC,Fra_142,Fra_157,814,10.000,10.000,0.003
Fra_143.To.Fra_155,AC,Fra_143,Fra_155,58371522694,10.000,10.000,0.003
Fra_144.To.Fra_179,AC,Fra_144,Fra_179,1678,10.000,10.000,0.003
Fra_145.To.Fra_175,AC,Fra_145,Fra_175,486837544922,10.000,10.000,0.003
Fra_145.To.Fra_153,AC,Fra_145,Fra_153,2751,10.000,10.000,0.003
Fra_146.To.Fra_151,AC,Fra_146,Fra_151,4955,10.000,10.000,0.003
Fra_148.To.Fra_127,AC,Fra_148,Fra_127,163044438386,10.000,10.000,0.003
Fra_153.To.Fra_166,AC,Fra_153,Fra_166,3121,10.000,10.000,0.003
Fra_153.To.Fra_172,AC,Fra_153,Fra_172,10285,10.000,10.000,0.003
Fra_153.To.Fra_182,AC,Fra_153,Fra_182,9565,10.000,10.000,0.003
Fra_154.To.Fra_147,AC,Fra_154,Fra_147,3464,10.000,10.000,0.003
Fra_155.To.Fra_171,AC,Fra_155,Fra_171,266729400749,10.000,10.000,0.003
Fra_155.To.Fra_149,AC,Fra_155,Fra_149,307,10.000,10.000,0.003
Fra_155.To.Fra_152,AC,Fra_155,Fra_152,772,10.000,10.000,0.003
Fra_155.To.Fra_163,AC,Fra_155,Fra_163,1403,10.000,10.000,0.003
Fra_156.To.Fra_153,AC,Fra_156,Fra_153,8585,10.000,10.000,0.003
Fra_156.To.Fra_172,AC,Fra_156,Fra_172,4727,10.000,10.000,0.003
Fra_159.To.Fra_96,AC,Fra_159,Fra_96,5724,10.000,10.000,0.003
Fra_161.To.Fra_171,AC,Fra_161,Fra_171,3259,10.000,10.000,0.003
Fra_163.To.Fra_178,AC,Fra_163,Fra_178,4086,10.000,10.000,0.003
Fra_164.To.Fra_139,AC,Fra_164,Fra_139,9296,10.000,10.000,0.003
Fra_164.To.Fra_154,AC,Fra_164,Fra_154,6348,10.000,10.000,0.003
Fra_164.To.Fra_168,AC,Fra_164,Fra_168,7122,10.000,10.000,0.003
Fra_164.To.Fra_174,AC,Fra_164,Fra_174,5305,10.000,10.000,0.003
Fra_164.To.Fra_177,AC,Fra_164,Fra_177,10236,10.000,10.000,0.003
Fra_164.To.Fra_185,AC,Fra_164,Fra_185,10878,10.000,10.000,0.003
Fra_167.To.Fra_184,AC,Fra_167,Fra_184,593703020134,10.000,10.000,0.003
Fra_167.To.Fra_157,AC,Fra_167,Fra_157,409,10.000,10.000,0.003
Fra_167.To.Fra_160,AC,Fra_167,Fra_160,6558,10.000,10.000,0.003
Fra_167.To.Fra_162,AC,Fra_167,Fra_162,3646,10.000,10.000,0.003
Fra_167.To.Fra_173,AC,Fra_167,Fra_173,6636,10.000,10.000,0.003
Fra_167.To.Fra_187,AC,Fra_167,Fra_187,9873,10.000,10.000,0.003
Fra_167.To.Fra_201,AC,Fra_167,Fra_201,3919,10.000,10.000,0.003
Fra_169.To.Fra_150,AC,Fra_169,Fra_150,4998,10.000,10.000,0.003
Fra_173.To.Fra_165,AC,Fra_173,Fra_165,4107,10.000,10.000,0.003
Fra_173.To.Fra_186,AC,Fra_173,Fra_186,5147,10.000,10.000,0.003
Fra_174.To.Fra_175,AC,Fra_174,Fra_175,7039,10.000,10.000,0.003
Fra_175.To.Fra_153,AC,Fra_175,Fra_153,2843,10.000,10.000,0.003
Fra_175.To.Fra_158,AC,Fra_175,Fra_158,546,10.000,10.000,0.003
Fra_175.To.Fra_168,AC,Fra_175,Fra_168,4844,10.000,10.000,0.003
Fra_175.To.Fra_181,AC,Fra_175,Fra_181,2813,10.000,10.000,0.003
Fra_175.To.Fra_182,AC,Fra_175,Fra_182,6368,10.000,10.000,0.003
Fra_175.To.Fra_189,AC,Fra_175,Fra_189,5905,10.000,10.000,0.003
Fra_176.To.Fra_170,AC,Fra_176,Fra_170,3029,10.000,10.000,0.003
Fra_176.To.Fra_188,AC,Fra_176,Fra_188,4352,10.000,10.000,0.003
Fra_177.To.Fra_188,AC,Fra_177,Fra_188,7845,10.000,10.000,0.003
Fra_179.To.Fra_188,AC,Fra_179,Fra_188,655,10.000,10.000,0.003
Fra_180.To.Fra_138,AC,Fra_180,Fra_138,9397,10.000,10.000,0.003
Fra_183.To.Fra_184,AC,Fra_183,Fra_184,106948144776,10.000,10.000,0.003
Fra_185.To.Fra_188,AC,Fra_185,Fra_188,6565,10.000,10.000,0.003
Fra_187.To.Fra_195,AC,Fra_187,Fra_195,6618,10.000,10.000,0.003
Fra_190.To.Fra_178,AC,Fra_190,Fra_178,6319,10.000,10.000,0.003
Fra_191.To.Fra_95,AC,Fra_191,Fra_95,1323,10.000,10.000,0.003
Fra_191.To.Fra_260,AC,Fra_191,Fra_260,1355,10.000,10.000,0.003
Fra_192.To.Fra_178,AC,Fra_192,Fra_178,5317,10.000,10.000,0.003
Fra_193.To.Fra_192,AC,Fra_193,Fra_192,2845,10.000,10.000,0.003
Fra_193.To.Fra_205,AC,Fra_193,Fra_205,557,10.000,10.000,0.003
Fra_194.To.Fra_188,AC,Fra_194,Fra_188,7784,10.000,10.000,0.003
Fra_196.To.Fra_188,AC,Fra_196,Fra_188,6449,10.000,10.000,0.003
Fra_197.To.Fra_188,AC,Fra_197,Fra_188,632590917585,10.000,10.000,0.003
Fra_197.To.Fra_179,AC,Fra_197,Fra_179,1489,10.000,10.000,0.003
Fra_197.To.Fra_194,AC,Fra_197,Fra_194,2979,10.000,10.000,0.003
Fra_197.To.Fra_206,AC,Fra_197,Fra_206,684,10.000,10.000,0.003
Fra_197.To.Fra_207,AC,Fra_197,Fra_207,232,10.000,10.000,0.003
Fra_197.To.Fra_209,AC,Fra_197,Fra_209,2718,10.000,10.000,0.003
Fra_198.To.Fra_190,AC,Fra_198,Fra_190,6132,10.000,10.000,0.003
Fra_198.To.Fra_193,AC,Fra_198,Fra_193,2975,10.000,10.000,0.003
Fra_198.To.Fra_209,AC,Fra_198,Fra_209,3089,10.000,10.000,0.003
Fra_199.To.Fra_182,AC,Fra_199,Fra_182,983,10.000,10.000,0.003
Fra_199.To.Fra_189,AC,Fra_199,Fra_189,7318,10.000,10.000,0.003
Fra_199.To.Fra_204,AC,Fra_199,Fra_204,8441,10.000,10.000,0.003
Fra_200.To.Fra_194,AC,Fra_200,Fra_194,6131,10.000,10.000,0.003
Fra_200.To.Fra_199,AC,Fra_200,Fra_199,11453,10.000,10.000,0.003
Fra_201.To.Fra_195,AC,Fra_201,Fra_195,3986,10.000,10.000,0.003
Fra_202.To.Fra_11,AC,Fra_202,Fra_11,285733276158,10.000,10.000,0.003
Fra_203.To.Ita_20,AC,Fra_203,Ita_20,6363,10.000,10.000,0.003
Fra_203.To.Fra_230,AC,Fra_203,Fra_230,2394,10.000,10.000,0.003
Fra_208.To.Fra_203,AC,Fra_208,Fra_203,1127,10.000,10.000,0.003
Fra_209.To.Fra_235,AC,Fra_209,Fra_235,6927,10.000,10.000,0.003
Fra_210.To.Fra_208,AC,Fra_210,Fra_208,9266,10.000,10.000,0.003
Fra_211.To.Fra_4,AC,Fra_211,Fra_4,269773739146,10.000,10.000,0.003
Fra_212.To.Fra_224,AC,Fra_212,Fra_224,3607,10.000,10.000,0.003
Fra_212.To.Fra_256,AC,Fra_212,Fra_256,3356,10.000,10.000,0.003
Fra_213.To.Fra_207,AC,Fra_213,Fra_207,3648,10.000,10.000,0.003
Fra_214.To.Fra_196,AC,Fra_214,Fra_196,5802,10.000,10.000,0.003
Fra_214.To.Fra_206,AC,Fra_214,Fra_206,4878,10.000,10.000,0.003
Fra_214.To.Fra_210,AC,Fra_214,Fra_210,3541,10.000,10.000,0.003
Fra_215.To.Fra_201,AC,Fra_215,Fra_201,323474165894,10.000,10.000,0.003
Fra_215.To.Fra_182,AC,Fra_215,Fra_182,15216,10.000,10.000,0.003
Fra_215.To.Fra_186,AC,Fra_215,Fra_186,11211,10.000,10.000,0.003
Fra_216.To.Fra_230,AC,Fra_216,Fra_230,516,10.000,10.000,0.003
Fra_217.To.Fra_197,AC,Fra_217,Fra_197,2056,10.000,10.000,0.003
Fra_217.To.Fra_213,AC,Fra_217,Fra_213,5126,10.000,10.000,0.003
Fra_217.To.Fra_218,AC,Fra_217,Fra_218,3866,10.000,10.000,0.003
Fra_219.To.Fra_199,AC,Fra_219,Fra_199,6272,10.000,10.000,0.003
Fra_221.To.Fra_215,AC,Fra_221,Fra_215,3011,10.000,10.000,0.003
Fra_222.To.Fra_197,AC,Fra_222,Fra_197,1952,10.000,10.000,0.003
Fra_222.To.Fra_229,AC,Fra_222,Fra_229,1632,10.000,10.000,0.003
Fra_222.To.Fra_230,AC,Fra_222,Fra_230,1526,10.000,10.000,0.003
Fra_223.To.Fra_318,AC,Fra_223,Fra_318,5001,10.000,10.000,0.003
Fra_224.To.Fra_180,AC,Fra_224,Fra_180,1755,10.000,10.000,0.003
Fra_224.To.Fra_256,AC,Fra_224,Fra_256,4079,10.000,10.000,0.003
Fra_225.To.Fra_231,AC,Fra_225,Fra_231,171045452242,10.000,10.000,0.003
Fra_225.To.Fra_204,AC,Fra_225,Fra_204,843,10.000,10.000,0.003
Fra_225.To.Fra_215,AC,Fra_225,Fra_215,871,10.000,10.000,0.003
Fra_225.To.Fra_226,AC,Fra_225,Fra_226,9481,10.000,10.000,0.003
Fra_225.To.Fra_233,AC,Fra_225,Fra_233,737,10.000,10.000,0.003
Fra_225.To.Fra_242,AC,Fra_225,Fra_242,2659,10.000,10.000,0.003
Fra_226.To.Fra_199,AC,Fra_226,Fra_199,8724,10.000,10.000,0.003
Fra_227.To.Fra_215,AC,Fra_227,Fra_215,9984,10.000,10.000,0.003
Fra_227.To.Fra_242,AC,Fra_227,Fra_242,10235,10.000,10.000,0.003
Fra_228.To.Fra_205,AC,Fra_228,Fra_205,7198,10.000,10.000,0.003
Fra_228.To.Fra_209,AC,Fra_228,Fra_209,6976,10.000,10.000,0.003
Fra_228.To.Fra_214,AC,Fra_228,Fra_214,4121,10.000,10.000,0.003
Fra_228.To.Fra_220,AC,Fra_228,Fra_220,5705,10.000,10.000,0.003
Fra_228.To.Fra_235,AC,Fra_228,Fra_235,8183,10.000,10.000,0.003
Fra_231.To.Fra_215,AC,Fra_231,Fra_215,3503,10.000,10.000,0.003
Fra_232.To.Fra_217,AC,Fra_232,Fra_217,8048,10.000,10.000,0.003
Fra_232.To.Fra_219,AC,Fra_232,Fra_219,4138,10.000,10.000,0.003
Fra_234.To.Fra_148,AC,Fra_234,Fra_148,5866,10.000,10.000,0.003
Fra_234.To.Fra_262,AC,Fra_234,Fra_262,4246,10.000,10.000,0.003
Fra_236.To.Fra_4,AC,Fra_236,Fra_4,4201,10.000,10.000,0.003
Fra_236.To.Fra_242,AC,Fra_236,Fra_242,2571,10.000,10.000,0.003
Fra_236.To.Fra_243,AC,Fra_236,Fra_243,5475,10.000,10.000,0.003
Fra_237.To.Fra_175,AC,Fra_237,Fra_175,6879,10.000,10.000,0.003
Fra_237.To.Fra_217,AC,Fra_237,Fra_217,2324,10.000,10.000,0.003
Fra_237.To.Fra_232,AC,Fra_237,Fra_232,7335,10.000,10.000,0.003
Fra_237.To.Fra_233,AC,Fra_237,Fra_233,1473,10.000,10.000,0.003
Fra_238.To.Fra_237,AC,Fra_238,Fra_237,3441,10.000,10.000,0.003
Fra_239.To.Fra_232,AC,Fra_239,Fra_232,3434,10.000,10.000,0.003
Fra_239.To.Fra_237,AC,Fra_239,Fra_237,1992,10.000,10.000,0.003
Fra_240.To.Fra_242,AC,Fra_240,Fra_242,6849,10.000,10.000,0.003
Fra_241.To.Fra_231,AC,Fra_241,Fra_231,5968,10.000,10.000,0.003
Fra_244.To.Fra_231,AC,Fra_244,Fra_231,8434,10.000,10.000,0.003
Fra_244.To.Fra_241,AC,Fra_244,Fra_241,4408,10.000,10.000,0.003
Fra_245.To.Fra_256,AC,Fra_245,Fra_256,1193,10.000,10.000,0.003
Fra_246.To.Fra_244,AC,Fra_246,Fra_244,5036,10.000,10.000,0.003
Fra_247.To.Fra_148,AC,Fra_247,Fra_148,4458,10.000,10.000,0.003
Fra_247.To.Fra_254,AC,Fra_247,Fra_254,3178,10.000,10.000,0.003
Fra_248.To.Fra_265,AC,Fra_248,Fra_265,951,10.000,10.000,0.003
Fra_248.To.Fra_308,AC,Fra_248,Fra_308,2157,10.000,10.000,0.003
Fra_249.To.Fra_148,AC,Fra_249,Fra_148,834,10.000,10.000,0.003
Fra_251.To.Fra_267,AC,Fra_251,Fra_267,461,10.000,10.000,0.003
Fra_252.To.Fra_11,AC,Fra_252,Fra_11,79229556804,10.000,10.000,0.003
Fra_254.To.Fra_262,AC,Fra_254,Fra_262,2262,10.000,10.000,0.003
Fra_254.To.Fra_290,AC,Fra_254,Fra_290,1232,10.000,10.000,0.003
Fra_255.To.Fra_11,AC,Fra_255,Fra_11,117603704283,10.000,10.000,0.003
Fra_255.To.Ger_103,AC,Fra_255,Ger_103,4365,10.000,10.000,0.003
Fra_255.To.Fra_261,AC,Fra_255,Fra_261,2526,10.000,10.000,0.003
Fra_255.To.Fra_288,AC,Fra_255,Fra_288,3858,10.000,10.000,0.003
Fra_256.To.Fra_138,AC,Fra_256,Fra_138,929,10.000,10.000,0.003
Fra_256.To.Fra_251,AC,Fra_256,Fra_251,4913,10.000,10.000,0.003
Fra_256.To.Fra_264,AC,Fra_256,Fra_264,3124,10.000,10.000,0.003
Fra_256.To.Fra_268,AC,Fra_256,Fra_268,1962,10.000,10.000,0.003
Fra_257.To.Fra_127,AC,Fra_257,Fra_127,8766,10.000,10.000,0.003
Fra_257.To.Fra_250,AC,Fra_257,Fra_250,6674,10.000,10.000,0.003
Fra_257.To.Fra_260,AC,Fra_257,Fra_260,1556,10.000,10.000,0.003
Fra_257.To.Fra_266,AC,Fra_257,Fra_266,142,10.000,10.000,0.003
Fra_258.To.Fra_262,AC,Fra_258,Fra_262,604,10.000,10.000,0.003
Fra_263.To.Fra_115,AC,Fra_263,Fra_115,579,10.000,10.000,0.003
Fra_263.To.Fra_253,AC,Fra_263,Fra_253,3221,10.000,10.000,0.003
Fra_264.To.Fra_268,AC,Fra_264,Fra_268,2825,10.000,10.000,0.003
Fra_265.To.Fra_268,AC,Fra_265,Fra_268,1735,10.000,10.000,0.003
Fra_269.To.Fra_257,AC,Fra_269,Fra_257,6358,10.000,10.000,0.003
Fra_269.To.Fra_283,AC,Fra_269,Fra_283,3847,10.000,10.000,0.003
Fra_270.To.Fra_266,AC,Fra_270,Fra_266,4119,10.000,10.000,0.003
Fra_271.To.Fra_262,AC,Fra_271,Fra_262,302934210526,10.000,10.000,0.003
Fra_271.To.Fra_273,AC,Fra_271,Fra_273,108616943749,10.000,10.000,0.003
Fra_271.To.Fra_254,AC,Fra_271,Fra_254,8825,10.000,10.000,0.003
Fra_271.To.Fra_278,AC,Fra_271,Fra_278,2892,10.000,10.000,0.003
Fra_271.To.Fra_290,AC,Fra_271,Fra_290,2149,10.000,10.000,0.003
Fra_272.To.Fra_287,AC,Fra_272,Fra_287,139751803383,10.000,10.000,0.003
Fra_273.To.Fra_281,AC,Fra_273,Fra_281,553156680313,10.000,10.000,0.003
Fra_273.To.Fra_262,AC,Fra_273,Fra_262,1093,10.000,10.000,0.003
Fra_274.To.Fra_281,AC,Fra_274,Fra_281,227,10.000,10.000,0.003
Fra_275.To.Fra_259,AC,Fra_275,Fra_259,366,10.000,10.000,0.003
Fra_276.To.Fra_256,AC,Fra_276,Fra_256,802,10.000,10.000,0.003
Fra_276.To.Fra_281,AC,Fra_276,Fra_281,145,10.000,10.000,0.003
Fra_277.To.Fra_11,AC,Fra_277,Fra_11,460791149487,10.000,10.000,0.003
Fra_277.To.Fra_282,AC,Fra_277,Fra_282,323110411199,10.000,10.000,0.003
Fra_277.To.Fra_252,AC,Fra_277,Fra_252,5267,10.000,10.000,0.003
Fra_277.To.Fra_287,AC,Fra_277,Fra_287,646,10.000,10.000,0.003
Fra_277.To.Fra_311,AC,Fra_277,Fra_311,8067,10.000,10.000,0.003
Fra_278.To.Fra_304,AC,Fra_278,Fra_304,304,10.000,10.000,0.003
Fra_279.To.Fra_281,AC,Fra_279,Fra_281,1701,10.000,10.000,0.003
Fra_280.To.Fra_261,AC,Fra_280,Fra_261,5696,10.000,10.000,0.003
Fra_280.To.Fra_287,AC,Fra_280,Fra_287,5241,10.000,10.000,0.003
Fra_281.To.Fra_267,AC,Fra_281,Fra_267,6379,10.000,10.000,0.003
Fra_282.To.Fra_283,AC,Fra_282,Fra_283,5783,10.000,10.000,0.003
Fra_284.To.Fra_74,AC,Fra_284,Fra_74,11512,10.000,10.000,0.003
Fra_284.To.Fra_115,AC,Fra_284,Fra_115,1918,10.000,10.000,0.003
Fra_284.To.Fra_263,AC,Fra_284,Fra_263,6009,10.000,10.000,0.003
Fra_285.To.Fra_74,AC,Fra_285,Fra_74,8706,10.000,10.000,0.003
Fra_285.To.Fra_223,AC,Fra_285,Fra_223,2754,10.000,10.000,0.003
Fra_290.To.Fra_286,AC,Fra_290,Fra_286,5367,10.000,10.000,0.003
Fra_291.To.Fra_282,AC,Fra_291,Fra_282,5026,10.000,10.000,0.003
Fra_291.To.Fra_314,AC,Fra_291,Fra_314,6392,10.000,10.000,0.003
Fra_292.To.Fra_274,AC,Fra_292,Fra_274,227,10.000,10.000,0.003
Fra_294.To.Fra_281,AC,Fra_294,Fra_281,1654,10.000,10.000,0.003
Fra_295.To.Fra_20,AC,Fra_295,Fra_20,6199,10.000,10.000,0.003
Fra_295.To.Fra_275,AC,Fra_295,Fra_275,4237,10.000,10.000,0.003
Fra_295.To.Fra_281,AC,Fra_295,Fra_281,12774,10.000,10.000,0.003
Fra_295.To.Fra_297,AC,Fra_295,Fra_297,13086,10.000,10.000,0.003
Fra_296.To.Fra_284,AC,Fra_296,Fra_284,292888201491,10.000,10.000,0.003
Fra_296.To.Fra_95,AC,Fra_296,Fra_95,169532954392,10.000,10.000,0.003
Fra_296.To.Fra_127,AC,Fra_296,Fra_127,7948,10.000,10.000,0.003
Fra_297.To.Fra_31,AC,Fra_297,Fra_31,8714,10.000,10.000,0.003
Fra_297.To.Fra_268,AC,Fra_297,Fra_268,5715,10.000,10.000,0.003
Fra_297.To.Fra_308,AC,Fra_297,Fra_308,833,10.000,10.000,0.003
Fra_298.To.Fra_32,AC,Fra_298,Fra_32,9934928599,10.000,10.000,0.003
Fra_298.To.Fra_28,AC,Fra_298,Fra_28,1243,10.000,10.000,0.003
Fra_298.To.Fra_281,AC,Fra_298,Fra_281,1244,10.000,10.000,0.003
